2024-04-02 16:44:58,545 [main] INFO   org.testng.internal.Utils - [Utils] DynamicGraphHelper.createDynamicGraph() took 2 ms.
2024-04-02 16:45:00,452 [main] INFO   org.testng.internal.Utils - [TestNG] Time taken by org.testng.reporters.jq.Main@27a09971: 42 ms
2024-04-02 16:45:00,453 [main] TRACE  org.testng.internal.Graph - [Graph] ADDING NODE ParameterisewithMultipleDataSet.addBook(java.lang.String,java.lang.String)[pri:0, instance:ParameterisewithMultipleDataSet@106cc338] -719974817
2024-04-02 16:45:00,453 [main] TRACE  org.testng.internal.Graph - [Graph] ================ SORTING
2024-04-02 16:45:00,453 [main] TRACE  org.testng.internal.Graph - [Graph] =============== DONE SORTING
2024-04-02 16:45:00,453 [main] TRACE  org.testng.internal.Graph - [Graph] ====== SORTED NODES
2024-04-02 16:45:00,453 [main] TRACE  org.testng.internal.Graph - [Graph] ====== END SORTED NODES
2024-04-02 16:45:00,462 [main] INFO   org.testng.internal.Utils - [TestNG] Time taken by org.testng.reporters.FailedReporter@26ca61bf: 10 ms
2024-04-02 16:45:00,467 [main] INFO   org.testng.internal.Utils - [TestNG] Time taken by org.testng.reporters.XMLReporter@59b32539: 5 ms
2024-04-02 16:45:00,476 [main] INFO   org.testng.internal.Utils - [TestNG] Time taken by org.testng.reporters.EmailableReporter2@3c0e00a8: 9 ms
2024-04-02 16:45:00,483 [main] INFO   org.testng.internal.Utils - [TestNG] Time taken by org.testng.reporters.JUnitReportReporter@3b4825f0: 7 ms
2024-04-02 16:45:00,483 [main] INFO   org.testng.internal.Utils - [TestNG] Time taken by org.testng.internal.ExitCodeListener@40ac6b76: 0 ms
2024-04-02 16:45:27,042 [main] DEBUG  org.testng.TestNG - suiteXmlPath: "C:\Users\BBDNET~1\AppData\Local\Temp\testng-eclipse-966432637\testng-customsuite.xml"
2024-04-02 16:45:27,347 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.collectMethodsByGroup() took 1 ms.
2024-04-02 16:45:27,349 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.sortMethods() took 0 ms.
2024-04-02 16:45:27,350 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.collectMethodsByGroup() took 0 ms.
2024-04-02 16:45:27,350 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.sortMethods() took 0 ms.
2024-04-02 16:45:27,350 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.collectMethodsByGroup() took 0 ms.
2024-04-02 16:45:27,350 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.sortMethods() took 0 ms.
2024-04-02 16:45:27,350 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.collectMethodsByGroup() took 0 ms.
2024-04-02 16:45:27,350 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.sortMethods() took 0 ms.
2024-04-02 16:45:27,350 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.collectMethodsByGroup() took 0 ms.
2024-04-02 16:45:27,350 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.sortMethods() took 0 ms.
2024-04-02 16:45:27,351 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.collectMethodsByGroup() took 0 ms.
2024-04-02 16:45:27,351 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.sortMethods() took 0 ms.
2024-04-02 16:45:27,351 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.collectMethodsByGroup() took 0 ms.
2024-04-02 16:45:27,351 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.sortMethods() took 0 ms.
2024-04-02 16:45:27,351 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.collectMethodsByGroup() took 0 ms.
2024-04-02 16:45:27,351 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.sortMethods() took 0 ms.
2024-04-02 16:45:27,354 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.collectMethodsByGroup() took 0 ms.
2024-04-02 16:45:27,354 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.sortMethods() took 0 ms.
2024-04-02 16:45:27,354 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.collectMethodsByGroup() took 0 ms.
2024-04-02 16:45:27,354 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.sortMethods() took 0 ms.
2024-04-02 16:45:27,355 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.collectMethodsByGroup() took 0 ms.
2024-04-02 16:45:27,355 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.sortMethods() took 0 ms.
2024-04-02 16:45:27,355 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.collectMethodsByGroup() took 0 ms.
2024-04-02 16:45:27,355 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.sortMethods() took 0 ms.
2024-04-02 16:45:27,360 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.collectMethodsByGroup() took 5 ms.
2024-04-02 16:45:27,361 [main] TRACE  org.testng.internal.Graph - [Graph] ADDING NODE ParameterisewithMultipleDataSet.addBook(java.lang.String,java.lang.String)[pri:0, instance:ParameterisewithMultipleDataSet@106cc338] -719974817
2024-04-02 16:45:27,361 [main] TRACE  org.testng.internal.Graph - [Graph] ================ SORTING
2024-04-02 16:45:27,364 [main] TRACE  org.testng.internal.Graph - [Graph] =============== DONE SORTING
2024-04-02 16:45:27,364 [main] TRACE  org.testng.internal.Graph - [Graph] ====== SORTED NODES
2024-04-02 16:45:27,364 [main] TRACE  org.testng.internal.Graph - [Graph] ====== END SORTED NODES
2024-04-02 16:45:27,364 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.sortMethods() took 3 ms.
2024-04-02 16:45:27,365 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.collectMethodsByGroup() took 0 ms.
2024-04-02 16:45:27,365 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.sortMethods() took 0 ms.
